2012-09-17 20:29:11,126 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 12 resources
2012-09-17 20:29:11,163 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-17 20:29:11,163 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/adas/at/projekt/SchedulerMavHerok/src/test/resources
2012-09-17 22:00:21,526 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-17 22:00:21,572 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 12 resources
2012-09-17 22:00:21,597 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-17 22:00:21,598 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/adas/at/projekt/SchedulerMavHerok/src/test/resources
2012-09-18 15:40:45,091 [org.eclipse.jdt.internal.ui.text.JavaReconciler] INFO  org.mortbay.log - Logging to Logger[org.mortbay.log] via org.mortbay.log.Slf4jLog
2012-09-18 15:40:51,404 [Worker-7] INFO  o.e.m.c.i.i.nexus.NexusIndexManager - Updating index for repository: central|http://repo.maven.apache.org/maven2
2012-09-18 15:40:51,943 [Worker-7] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2012-09-18 15:41:07,388 [Worker-7] INFO  o.e.m.c.i.i.nexus.NexusIndexManager - Updated index for repository: central|http://repo.maven.apache.org/maven2 in 15985 ms
2012-09-18 15:47:55,727 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-18 15:47:55,737 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 12 resources
2012-09-18 15:47:55,799 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-18 15:47:55,802 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/adas/at/projekt/SchedulerMavHerok/src/test/resources
2012-09-18 15:51:12,979 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-18 15:51:13,049 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 12 resources
2012-09-18 15:51:13,063 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-18 15:51:13,064 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/adas/at/projekt/SchedulerMavHerok/src/test/resources
2012-09-18 15:51:44,551 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-18 15:51:44,564 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 12 resources
2012-09-18 15:51:44,595 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-18 15:51:44,595 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/adas/at/projekt/SchedulerMavHerok/src/test/resources
2012-09-18 15:52:39,093 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-18 15:52:39,098 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 12 resources
2012-09-18 15:52:39,107 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-18 15:52:39,108 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/adas/at/projekt/SchedulerMavHerok/src/test/resources
2012-09-18 15:53:05,496 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-18 15:53:05,501 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 12 resources
2012-09-18 15:53:05,514 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-18 15:53:05,515 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/adas/at/projekt/SchedulerMavHerok/src/test/resources
2012-09-18 16:19:28,517 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-18 16:19:28,549 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 12 resources
2012-09-18 16:19:28,560 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-18 16:19:28,560 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/adas/at/projekt/SchedulerMavHerok/src/test/resources
2012-09-18 16:19:55,191 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-18 16:19:55,195 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 12 resources
2012-09-18 16:19:55,200 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-18 16:19:55,201 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/adas/at/projekt/SchedulerMavHerok/src/test/resources
2012-09-18 16:20:09,994 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-18 16:20:09,998 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 12 resources
2012-09-18 16:20:10,003 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-18 16:20:10,004 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/adas/at/projekt/SchedulerMavHerok/src/test/resources
2012-09-18 17:02:04,529 [Worker-1] INFO  org.mortbay.log - Logging to Logger[org.mortbay.log] via org.mortbay.log.Slf4jLog
